"filename", "language", "Python", "pip requirements", "Properties", "MS SQL", "Batch", "PowerShell", "XML", "JavaScript", "comment", "blank", "total"
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\install.py", "Python", 102, 0, 0, 0, 0, 0, 0, 0, 11, 27, 140
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\install_egg_info.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 4, 12, 64
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\install_lib.py", "Python", 93, 0, 0, 0, 0, 0, 0, 0, 6, 24, 123
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\install_scripts.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 4, 11, 71
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\launcher manifest.xml", "XML", 0, 0, 0, 0, 0, 0, 14, 0, 1, 1, 16
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\py36compat.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 11, 19, 135
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\register.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\rotate.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 11, 65
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\saveopts.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\sdist.py", "Python", 165, 0, 0, 0, 0, 0, 0, 0, 9, 37, 211
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\setopt.py", "Python", 126, 0, 0, 0, 0, 0, 0, 0, 0, 24, 150
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\test.py", "Python", 209, 0, 0, 0, 0, 0, 0, 0, 2, 41, 252
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\upload.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\command\upload_docs.py", "Python", 178, 0, 0, 0, 0, 0, 0, 0, 9, 27, 214
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\__init__.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\_apply_pyprojecttoml.py", "Python", 280, 0, 0, 0, 0, 0, 0, 0, 7, 91, 378
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\_validate_pyproject\__init__.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\_validate_pyproject\error_reporting.py", "Python", 258, 0, 0, 0, 0, 0, 0, 0, 6, 55, 319
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\_validate_pyproject\extra_validations.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 13, 37
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\_validate_pyproject\fastjsonschema_exceptions.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\_validate_pyproject\fastjsonschema_validations.py", "Python", 1009, 0, 0, 0, 0, 0, 0, 0, 8, 18, 1035
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py", "Python", 179, 0, 0, 0, 0, 0, 0, 0, 20, 61, 260
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\expand.py", "Python", 361, 0, 0, 0, 0, 0, 0, 0, 6, 96, 463
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\pyprojecttoml.py", "Python", 374, 0, 0, 0, 0, 0, 0, 0, 31, 89, 494
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\config\setupcfg.py", "Python", 585, 0, 0, 0, 0, 0, 0, 0, 11, 167, 763
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\dep_util.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 4, 5, 26
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\depends.py", "Python", 129, 0, 0, 0, 0, 0, 0, 0, 3, 45, 177
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\discovery.py", "Python", 455, 0, 0, 0, 0, 0, 0, 0, 27, 119, 601
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\dist.py", "Python", 957, 0, 0, 0, 0, 0, 0, 0, 50, 216, 1223
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\errors.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 2, 15, 59
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\extension.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 5, 33, 149
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\extern\__init__.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\glob.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 14, 36, 168
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\installer.py", "Python", 87, 0, 0, 0, 0, 0, 0, 0, 9, 9, 105
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\launch.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 2, 8, 37
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\logging.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 4, 7, 37
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\monkey.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 12, 38, 166
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\msvc.py", "Python", 1375, 0, 0, 0, 0, 0, 0, 0, 54, 275, 1704
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\namespaces.py", "Python", 86, 0, 0, 0, 0, 0, 0, 0, 1, 21, 108
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\package_index.py", "Python", 885, 0, 0, 0, 0, 0, 0, 0, 61, 181, 1127
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\py34compat.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\sandbox.py", "Python", 417, 0, 0, 0, 0, 0, 0, 0, 8, 106, 531
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\unicode_utils.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 1, 10, 43
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\version.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\wheel.py", "Python", 185, 0, 0, 0, 0, 0, 0, 0, 12, 26, 223
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\setuptools\windows_support.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Scripts\Activate.ps1", "PowerShell", 0, 0, 0, 0, 0, 108, 0, 0, 360, 35, 503
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Scripts\activate.bat", "Batch", 0, 0, 0, 0, 24, 0, 0, 0, 1, 10, 35
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Scripts\deactivate.bat", "Batch", 0, 0, 0, 0, 16, 0, 0, 0, 0, 7, 23
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\pyvenv.cfg", "Properties", 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\agendar_cita.py", "Python", 286, 0, 0, 0, 0, 0, 0, 0, 6, 45, 337
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\agregar_producto.py", "Python", 152, 0, 0, 0, 0, 0, 0, 0, 5, 25, 182
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\agregar_promocion.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 22, 133
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\agregar_servicio.py", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 5, 18, 132
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\disponibilidad.py", "Python", 102, 0, 0, 0, 0, 0, 0, 0, 4, 19, 125
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\generar_pago.py", "Python", 136, 0, 0, 0, 0, 0, 0, 0, 7, 28, 171
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\home.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 5, 37, 204
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\inventario.py", "Python", 144, 0, 0, 0, 0, 0, 0, 0, 5, 20, 169
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\login.py", "Python", 179, 0, 0, 0, 0, 0, 0, 0, 6, 38, 223
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\modificar_producto.py", "Python", 143, 0, 0, 0, 0, 0, 0, 0, 5, 27, 175
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\modificar_promocion.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 22, 133
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\modificar_servicio.py", "Python", 117, 0, 0, 0, 0, 0, 0, 0, 5, 20, 142
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\promociones.py", "Python", 178, 0, 0, 0, 0, 0, 0, 0, 7, 20, 205
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\registro.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 8, 27, 191
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\registro_pago.py", "Python", 147, 0, 0, 0, 0, 0, 0, 0, 6, 20, 173
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\resumen_citas.py", "Python", 142, 0, 0, 0, 0, 0, 0, 0, 6, 26, 174
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\views\servicios.py", "Python", 184, 0, 0, 0, 0, 0, 0, 0, 6, 22, 212
"Total", "-", 291850, 2, 5, 0, 40, 108, 14, 136, 19171, 49832, 361158
